1.965525766387222006e+01,3.986355845754762584e+01,6.623372215518575246e+00,0.000000000000000000e+00
1.950111019926132627e+01,3.868686955307111930e+01,3.017805735400993505e+00,0.000000000000000000e+00
2.003017317258687413e+01,4.014073069051595866e+01,6.242835337439425203e+00,0.000000000000000000e+00
2.013075120412207042e+01,3.954372033628872884e+01,4.869902564516751298e+00,0.000000000000000000e+00
1.866860066600672496e+01,4.041154678320180693e+01,3.021124241658707188e+00,0.000000000000000000e+00
2.082890869757487806e+01,3.944228609722989631e+01,6.219362096326253919e+00,0.000000000000000000e+00
1.984906347068166710e+01,3.946481603983517061e+01,6.261744577941230183e+00,0.000000000000000000e+00
2.027316241819631060e+01,4.071795640925743243e+01,3.898655620461686233e+00,0.000000000000000000e+00
2.021346255062291775e+01,4.030494164260522183e+01,4.908969624992358227e+00,0.000000000000000000e+00
2.029815818190654042e+01,3.856096751141883061e+01,4.029392377843171502e+00,0.000000000000000000e+00
2.120528661552737404e+01,4.001853493144216856e+01,4.038336452698774615e+00,0.000000000000000000e+00
1.877650989661931646e+01,4.049720915658301124e+01,6.092958554541290539e+00,0.000000000000000000e+00
2.060274198816158275e+01,3.979684784095711336e+01,3.556694462818745350e+00,0.000000000000000000e+00
1.860445922938257013e+01,3.810872846522357804e+01,4.546189066308206073e+00,0.000000000000000000e+00
1.996168331221475967e+01,4.123059927060673147e+01,4.644766720706006602e+00,0.000000000000000000e+00
2.039686106526046316e+01,3.958474129925203755e+01,4.397840670006542219e+00,0.000000000000000000e+00
2.015857590791424414e+01,4.078823888104891182e+01,4.724961853158593073e+00,0.000000000000000000e+00
2.169492053334656134e+01,4.041484632337296290e+01,5.248963564834426165e+00,0.000000000000000000e+00
2.310833108826951943e+01,3.990163737915055009e+01,6.240481657104391289e+00,0.000000000000000000e+00
2.206886702279487622e+01,4.046217092006330773e+01,4.883391977237321768e+00,0.000000000000000000e+00
1.843168916248667344e+01,4.188377220569525861e+01,3.816207781675836852e+00,0.000000000000000000e+00
1.980068873234472093e+01,3.955903172318828354e+01,4.103788798957597628e+00,0.000000000000000000e+00
1.836609016307208719e+01,4.144116222624722923e+01,5.331373854063851780e+00,0.000000000000000000e+00
1.938799010124208877e+01,4.138763419971681401e+01,5.364856224306553401e+00,0.000000000000000000e+00
2.045662864252031810e+01,3.997644990130442011e+01,4.580507722591575792e+00,0.000000000000000000e+00
2.091250355405541939e+01,3.878476623537512324e+01,5.037958236346653962e+00,0.000000000000000000e+00
2.116937676160431181e+01,4.041354823167242216e+01,4.147865521382475329e+00,0.000000000000000000e+00
1.953839074457726710e+01,4.122075864846451765e+01,4.149426114535543775e+00,0.000000000000000000e+00
2.098183461545529127e+01,4.164230458573704396e+01,4.524785667847935677e+00,0.000000000000000000e+00
2.206614587388659743e+01,4.105757634438028703e+01,4.725914442845080110e+00,0.000000000000000000e+00
1.947101545138585976e+01,3.869480571151906645e+01,3.203892134231001165e+00,0.000000000000000000e+00
2.212945293425237026e+01,4.049814287239225763e+01,5.454049041010648580e+00,0.000000000000000000e+00
2.058227783540602829e+01,4.107741433196845549e+01,4.470381602358025397e+00,0.000000000000000000e+00
1.974319880616013734e+01,3.980970546474808458e+01,4.946389653996051905e+00,0.000000000000000000e+00
2.258876110634265544e+01,4.110431095039774618e+01,3.738787889857542623e+00,0.000000000000000000e+00
1.868004455666141794e+01,4.081850712139611659e+01,3.944053290455801886e+00,0.000000000000000000e+00
1.960409072276816644e+01,3.811346134472292135e+01,5.901552053599425030e+00,0.000000000000000000e+00
2.199913962931720235e+01,4.058644698326567379e+01,5.359282360313331495e+00,0.000000000000000000e+00
2.086218506706848430e+01,4.159543509614265844e+01,5.380398926095439016e+00,0.000000000000000000e+00
1.923542895466440683e+01,3.992780476890506947e+01,3.848926551520657657e+00,0.000000000000000000e+00
1.980019960008462121e+01,3.881196443948513775e+01,4.789843616179186192e+00,0.000000000000000000e+00
2.089860272351910808e+01,3.908706159655882573e+01,4.224403952246526650e+00,0.000000000000000000e+00
2.089769106690125966e+01,4.038353960080460325e+01,5.929851640432241666e+00,0.000000000000000000e+00
2.033924249755464686e+01,3.933405676609800139e+01,3.968852331394426614e+00,0.000000000000000000e+00
2.091985113617706560e+01,3.987670248658544381e+01,5.596163812523720971e+00,0.000000000000000000e+00
1.952526590570770182e+01,3.985734181526921560e+01,5.214167603875757173e+00,0.000000000000000000e+00
2.256871724055901396e+01,4.101880881163643977e+01,4.895238369337882034e+00,0.000000000000000000e+00
1.997007256613735393e+01,4.125274496890224185e+01,5.778958637012997279e+00,0.000000000000000000e+00
2.185926457375783372e+01,4.149131478647069571e+01,7.630346578095386079e+00,0.000000000000000000e+00
2.001129194965444924e+01,4.117857751176277503e+01,5.111428759460151738e+00,0.000000000000000000e+00
1.977582641012430287e+01,4.094602004992665201e+01,5.245301400219687160e+00,0.000000000000000000e+00
1.972007852011450879e+01,4.112638252468851618e+01,6.489324976268804335e+00,0.000000000000000000e+00
1.885032354637811025e+01,3.988800043565746734e+01,4.937302672488866229e+00,0.000000000000000000e+00
1.944151329973564657e+01,4.033922397174375618e+01,4.062581122888108354e+00,0.000000000000000000e+00
1.942245116265384297e+01,4.160107181289378531e+01,3.947163422554891721e+00,0.000000000000000000e+00
2.130615740963434135e+01,4.004116845140239178e+01,3.153397102886739134e+00,0.000000000000000000e+00
2.113216408953983461e+01,3.965729275233552897e+01,3.547707165840894739e+00,0.000000000000000000e+00
2.067222429978721365e+01,4.119484022848177318e+01,4.296735900216953397e+00,0.000000000000000000e+00
2.020352435549281367e+01,4.121748312303026296e+01,5.166687571792156319e+00,0.000000000000000000e+00
2.095889209625849503e+01,3.914420970798108357e+01,4.758648084767180819e+00,0.000000000000000000e+00
2.048966791266216347e+01,3.950102558405117747e+01,3.091372439813157680e+00,0.000000000000000000e+00
2.129032985634937702e+01,3.963202897846554862e+01,2.697341656815729571e+00,0.000000000000000000e+00
2.010609309108379961e+01,3.942421218016276185e+01,5.037070905614622340e+00,0.000000000000000000e+00
2.065111719517278388e+01,3.986432624015846216e+01,3.740142479412740251e+00,0.000000000000000000e+00
1.960162365665248885e+01,3.977314919071741173e+01,4.726045824143125351e+00,0.000000000000000000e+00
2.079227344641367026e+01,3.989776172090275708e+01,3.924927490043462530e+00,0.000000000000000000e+00
2.248739279174901640e+01,3.994646778170947243e+01,3.014406857267876827e+00,0.000000000000000000e+00
2.005584891201475983e+01,4.003148707531421024e+01,6.055078624053831682e+00,0.000000000000000000e+00
2.055605094731618365e+01,4.027089445454491567e+01,4.353028304612107213e+00,0.000000000000000000e+00
1.959549040870000525e+01,3.960402934521641072e+01,3.261139496263695037e+00,0.000000000000000000e+00
2.102934970103398982e+01,4.058998854926225874e+01,3.901157160514440836e+00,0.000000000000000000e+00
1.811086294564679378e+01,4.029073437349767772e+01,3.741598013357094299e+00,0.000000000000000000e+00
2.162737234112827167e+01,4.011377032648475449e+01,3.610319886085413543e+00,0.000000000000000000e+00
1.959117681131866107e+01,3.849604105238721985e+01,3.036900136305990650e+00,0.000000000000000000e+00
2.198886319096588338e+01,4.096630998407913182e+01,3.219744575130721209e+00,0.000000000000000000e+00
2.063567418654157493e+01,4.040341512873617802e+01,4.531522845175971703e+00,0.000000000000000000e+00
2.124210996265758311e+01,4.015183818761336454e+01,4.532521433964210367e+00,0.000000000000000000e+00
1.883317311033105312e+01,3.995270629999291856e+01,3.417372982399904835e+00,0.000000000000000000e+00
2.004497443892910269e+01,3.995765384756691674e+01,3.482995973094187292e+00,0.000000000000000000e+00
1.980721735038986253e+01,4.040465873954377685e+01,1.934438823361540827e+00,0.000000000000000000e+00
2.047548341532119665e+01,4.054452056338640631e+01,3.909404218555545985e+00,0.000000000000000000e+00
2.194705373461998832e+01,3.924032746336425959e+01,4.288655531665280130e+00,0.000000000000000000e+00
1.914018619141791788e+01,4.052233586100227569e+01,4.644009232915008667e+00,0.000000000000000000e+00
1.967418755079377846e+01,3.929245689180667256e+01,3.482242185518959143e+00,0.000000000000000000e+00
2.092439731586636498e+01,3.950466706551794971e+01,4.449608592351335545e+00,0.000000000000000000e+00
2.028897227104265610e+01,4.017417232217132295e+01,6.308734228090546736e+00,0.000000000000000000e+00
2.121140183292272496e+01,4.061792374204260625e+01,3.250720203505670369e+00,0.000000000000000000e+00
1.975073572522765275e+01,3.954249511533649297e+01,3.548251374492390475e+00,0.000000000000000000e+00
2.116916222676040604e+01,3.888621216813080395e+01,5.038714618614465124e+00,0.000000000000000000e+00
2.065091217320306072e+01,4.173205856068984332e+01,3.833509340882288008e+00,0.000000000000000000e+00
1.844715014458406799e+01,4.131044492628114995e+01,2.501763583500717036e+00,0.000000000000000000e+00
2.188348986287401488e+01,4.156235890750627249e+01,3.667267842420775192e+00,0.000000000000000000e+00
1.882386285810888538e+01,4.047420410049407735e+01,4.743154125707497393e+00,0.000000000000000000e+00
2.078962943874186919e+01,4.030729809559390731e+01,2.498884922601662950e+00,0.000000000000000000e+00
2.010328118652142138e+01,3.880825737909353990e+01,5.248997091484580935e+00,0.000000000000000000e+00
2.029310664203839565e+01,3.813994119595355414e+01,3.303142169269867701e+00,0.000000000000000000e+00
1.938894625889683354e+01,3.875548384449032113e+01,5.083196264254117303e+00,0.000000000000000000e+00
2.144172400907324061e+01,3.997265965539830290e+01,4.335098722579433073e+00,0.000000000000000000e+00
1.897110243097915472e+01,3.903754481255552378e+01,3.164661715438578327e+00,0.000000000000000000e+00
2.190643798805738385e+01,4.037579930697646091e+01,2.608536253584802012e+00,0.000000000000000000e+00
1.942386464517300482e+01,4.063212812567029886e+01,4.522505183337020895e+00,0.000000000000000000e+00
2.038265917703852637e+01,3.998685616621028061e+01,4.200007755940071696e+00,0.000000000000000000e+00
2.075770088590666873e+01,3.910663904678068548e+01,3.006806676217773422e+00,0.000000000000000000e+00
2.107861068924116310e+01,4.022928751536652214e+01,4.934022977238102570e+00,0.000000000000000000e+00
2.112711811067454803e+01,3.865076694248435984e+01,4.497027540886123553e+00,0.000000000000000000e+00
1.979957566729191853e+01,4.013064573943986346e+01,3.659263651567308706e+00,0.000000000000000000e+00
1.832797715731841848e+01,3.889313118269340919e+01,5.320655241695513737e+00,0.000000000000000000e+00
2.043832025260222096e+01,4.080841173277900680e+01,4.101621388677277658e+00,0.000000000000000000e+00
2.122682268117597815e+01,4.116714828927047165e+01,3.226485948828328176e+00,0.000000000000000000e+00
2.026137683262625089e+01,3.871329465265944947e+01,4.744757490093991947e+00,0.000000000000000000e+00
1.586755132396382706e+01,3.996467966970366348e+01,5.820298396633419635e+00,0.000000000000000000e+00
2.097230983050722841e+01,4.240847793904654850e+01,3.280752134971004264e+00,0.000000000000000000e+00
1.951554009699684755e+01,4.088283196558154486e+01,4.058970518593008947e+00,0.000000000000000000e+00
2.002124154797844113e+01,4.070963730529881985e+01,4.341116708908803190e+00,0.000000000000000000e+00
1.979549377341985661e+01,4.244217238505397916e+01,4.774688540189789165e+00,0.000000000000000000e+00
2.177256200574887401e+01,3.912940880341444227e+01,3.184708141706944939e+00,0.000000000000000000e+00
1.907101788292498412e+01,3.977833785014615842e+01,3.957595063850689154e+00,0.000000000000000000e+00
2.057107113670703313e+01,3.892559264540451380e+01,1.184201513515991788e+00,0.000000000000000000e+00
1.909537088377539149e+01,4.251530081032513664e+01,3.157674936546937428e+00,0.000000000000000000e+00
2.056599817075432313e+01,3.924017627495113203e+01,2.729388129765933702e+00,0.000000000000000000e+00
2.178712684828945712e+01,4.077348495303956355e+01,2.431000919839773733e+00,0.000000000000000000e+00
1.777552582411418669e+01,4.001037834489738287e+01,5.358694854132499685e+00,0.000000000000000000e+00
1.967131462482084459e+01,4.232908655003208054e+01,3.179581418203641263e+00,0.000000000000000000e+00
1.902779067042861527e+01,4.033897707522424270e+01,2.297359529157728897e+00,0.000000000000000000e+00
2.031732055148353311e+01,3.924842559822411658e+01,3.832020935741999423e+00,0.000000000000000000e+00
2.123020517104023597e+01,4.335413770003486889e+01,2.598148415735494154e+00,0.000000000000000000e+00
2.078544273556369149e+01,4.068907719667907230e+01,4.010605483777273328e+00,0.000000000000000000e+00
2.161742554963859675e+01,4.089620190270436950e+01,4.377130561410260690e+00,0.000000000000000000e+00
2.170507962601927332e+01,3.957707098572796411e+01,2.758963841414992402e+00,0.000000000000000000e+00
1.923314519664980793e+01,4.150780793733167684e+01,2.945575398892725349e+00,0.000000000000000000e+00
1.931873507921267930e+01,3.951249923661337959e+01,3.391615616002155331e+00,0.000000000000000000e+00
2.112359289227559955e+01,3.904837755230744278e+01,3.908480019124672022e+00,0.000000000000000000e+00
2.084329224649796686e+01,4.026893619701532856e+01,2.522989716836591789e+00,0.000000000000000000e+00
2.036761743904704147e+01,3.969663007309183911e+01,3.904612919985098074e+00,0.000000000000000000e+00
2.032506263371113420e+01,3.995277691042846868e+01,4.371106310027822239e+00,0.000000000000000000e+00
1.886782141778646249e+01,4.075357644401130841e+01,3.609775426682631849e+00,0.000000000000000000e+00
2.056106017517493356e+01,4.123647749532496221e+01,5.502147772304972762e+00,0.000000000000000000e+00
1.831729371504069803e+01,3.915881017897385163e+01,4.391565691487626211e+00,0.000000000000000000e+00
1.869504381451190866e+01,4.144375212830811250e+01,3.749530617303325819e+00,0.000000000000000000e+00
1.965928332445524873e+01,4.022336279240565204e+01,3.567077285995819746e+00,0.000000000000000000e+00
1.755247220639500583e+01,4.117312782706294172e+01,2.477430057049661016e+00,0.000000000000000000e+00
2.063718697966401194e+01,4.131098337712550261e+01,4.889127052744191460e+00,0.000000000000000000e+00
1.895028829898421918e+01,4.000648507372934404e+01,3.152122222149529307e+00,0.000000000000000000e+00
1.996700626141138102e+01,4.086265188971133000e+01,4.179007529268060850e+00,0.000000000000000000e+00
1.880594661889760388e+01,4.004162803818282867e+01,3.470359116102927022e+00,0.000000000000000000e+00
1.909994294426424233e+01,4.114189399108013134e+01,2.733613875702304963e+00,0.000000000000000000e+00
2.159280354796480239e+01,4.324046155073622089e+01,3.269944143665822978e+00,0.000000000000000000e+00
1.896497953184336183e+01,3.911332139026730204e+01,4.952435645125744301e+00,0.000000000000000000e+00
2.044464374027971587e+01,4.001836915846815401e+01,3.451150018721250046e+00,0.000000000000000000e+00
1.999433638197658780e+01,3.865665372325160121e+01,3.553599790245075329e+00,0.000000000000000000e+00
1.925391145090108225e+01,4.175126933584789413e+01,2.058402314169525127e+00,0.000000000000000000e+00
1.977261834104339755e+01,4.042386049513250157e+01,2.772617656809964970e+00,0.000000000000000000e+00
2.023724481164910216e+01,4.136391534297546713e+01,4.256936133208065520e+00,0.000000000000000000e+00
1.852235207158674868e+01,4.128429196460145079e+01,1.982683096654654031e+00,0.000000000000000000e+00
1.984121903500042094e+01,3.970102357693959760e+01,1.073299357758081385e+00,0.000000000000000000e+00
1.806942356093454549e+01,4.088109535588066024e+01,2.402680325963876928e+00,0.000000000000000000e+00
1.881442845300745148e+01,4.215310215970906427e+01,3.957321556559308728e+00,0.000000000000000000e+00
2.227016547624382881e+01,3.920934459408749007e+01,4.246779489554134202e+00,0.000000000000000000e+00
1.965967820530650911e+01,4.186483539664470044e+01,4.606120684288804945e+00,0.000000000000000000e+00
1.966714215296582324e+01,4.261236477221085295e+01,4.418536715031375017e+00,0.000000000000000000e+00
1.999099950340457710e+01,3.994870255952301363e+01,3.152247457183677604e+00,0.000000000000000000e+00
1.840995914588477689e+01,4.107214252984712033e+01,4.339410984312382702e+00,0.000000000000000000e+00
2.111607586925383373e+01,4.125337097049515478e+01,1.569905458584113456e+00,0.000000000000000000e+00
1.930484259840826411e+01,4.021547246208022131e+01,3.489539830264063003e+00,0.000000000000000000e+00
2.119742234913968204e+01,4.234913704748509389e+01,4.932588266775566943e+00,0.000000000000000000e+00
1.887568908642158050e+01,4.244807455411936559e+01,3.530937876310555001e+00,0.000000000000000000e+00
1.997464726497383936e+01,4.122587739837755549e+01,4.337606330452709713e+00,0.000000000000000000e+00
1.968520858941484519e+01,4.209286149765058838e+01,4.006770844355209249e+00,0.000000000000000000e+00
1.989106736334506209e+01,4.107302201700344568e+01,3.101518912266302941e+00,0.000000000000000000e+00
1.902630518977527885e+01,4.252433644418307068e+01,2.681758828504132719e+00,0.000000000000000000e+00
2.046356216410188011e+01,4.148877976746963014e+01,3.970439752414278711e+00,0.000000000000000000e+00
2.092270776858423176e+01,4.173203047700145873e+01,3.146496983346706688e+00,0.000000000000000000e+00
1.916179789331671302e+01,4.065405118578683386e+01,3.054217761600006575e+00,0.000000000000000000e+00
1.950422561706343316e+01,4.202132657524461479e+01,3.126366300380198915e+00,0.000000000000000000e+00
2.148031829669117698e+01,4.056280236251516413e+01,4.830188360710303996e+00,0.000000000000000000e+00
1.883368704748138711e+01,4.195489050212060533e+01,1.316667118929099267e+00,0.000000000000000000e+00
1.837162568399802609e+01,4.144061923677332970e+01,5.092703061924078511e+00,0.000000000000000000e+00
1.973939893504608989e+01,4.139583825363058622e+01,3.332177753027374401e+00,0.000000000000000000e+00
1.974400865471671551e+01,3.936240011967063879e+01,2.944098999689842344e+00,0.000000000000000000e+00
2.028423720873297498e+01,4.019327743274346432e+01,4.089245509417596125e+00,0.000000000000000000e+00
1.980863639222203076e+01,4.118708128978447292e+01,3.221411130159720582e+00,0.000000000000000000e+00
2.262331397904879537e+01,4.336529678781230501e+01,3.101851834921876883e+00,0.000000000000000000e+00
1.957242469090573422e+01,3.915199671898264455e+01,3.084879163944680869e+00,0.000000000000000000e+00
2.047456829110062770e+01,4.200823517774217919e+01,3.630129575667646158e+00,0.000000000000000000e+00
1.937536259285892370e+01,3.934339409963135381e+01,3.896998105751217079e+00,0.000000000000000000e+00
1.862846244567603904e+01,4.091870726874167019e+01,2.365612635240310624e+00,0.000000000000000000e+00
1.972491843335230399e+01,4.091054839651422981e+01,3.251128222608552942e+00,0.000000000000000000e+00
1.821117699947866342e+01,4.315368539698656036e+01,3.890898885810213148e+00,0.000000000000000000e+00
1.989972930961447872e+01,4.010888811593603265e+01,3.995258518960709271e+00,0.000000000000000000e+00
1.867794698082921201e+01,4.203393586852968156e+01,2.529353739241553267e+00,0.000000000000000000e+00
1.876089457274723316e+01,4.211298897685844622e+01,5.347299587502709173e+00,0.000000000000000000e+00
1.934992526694953341e+01,4.317971210375527136e+01,5.013085469565139007e+00,0.000000000000000000e+00
1.959301793224921440e+01,4.089678866765372334e+01,2.481819516332186559e+00,0.000000000000000000e+00
1.854832584502845094e+01,4.138812502104376279e+01,1.622970627284234357e+00,0.000000000000000000e+00
1.952781956579290323e+01,4.149321278800645274e+01,5.693177719029421269e+00,0.000000000000000000e+00
1.981714037208961088e+01,4.298396095242495107e+01,4.233604713736670355e+00,0.000000000000000000e+00
1.904684930426663314e+01,4.232773561221527814e+01,3.872404656787835631e+00,0.000000000000000000e+00
2.156833214515246411e+01,4.059592171882182754e+01,3.429845091059366968e+00,0.000000000000000000e+00
1.956598852945231570e+01,4.009575993904392277e+01,3.082085173153104485e+00,0.000000000000000000e+00
1.832519858891491893e+01,4.153739019477041694e+01,2.481677618393548279e+00,0.000000000000000000e+00
2.142799626460370988e+01,3.966531261408038489e+01,2.783655958712026646e+00,0.000000000000000000e+00
2.012641212826478210e+01,4.269852705389205028e+01,2.955583800406401895e+00,0.000000000000000000e+00
2.247054968240539097e+01,4.127002632816555661e+01,4.014247832954384698e+00,0.000000000000000000e+00
1.845460460073136488e+01,4.057596927434870082e+01,4.134599364155578272e+00,0.000000000000000000e+00
2.118977187979645294e+01,4.089492460606516033e+01,1.153996600331455458e+00,0.000000000000000000e+00
1.787592320109629540e+01,4.123475505800254837e+01,2.951011626464189241e+00,0.000000000000000000e+00
2.003114913714723855e+01,4.080660580835917983e+01,1.393722788087477404e+00,0.000000000000000000e+00
1.907110720356508438e+01,4.068910570302400487e+01,3.794672180957659346e+00,0.000000000000000000e+00
1.881925584397388107e+01,4.099400107844977725e+01,4.460432451129761944e+00,0.000000000000000000e+00
1.827380288571467304e+01,4.031454694116069248e+01,2.962432219033383163e+00,0.000000000000000000e+00
2.164253072230745900e+01,4.080368829048667578e+01,2.386361444400544762e+00,0.000000000000000000e+00
2.064376229380794570e+01,3.979245743879649666e+01,1.689880294976641162e+00,0.000000000000000000e+00
1.983223470187708770e+01,4.078764127409581874e+01,2.703381794474250643e+00,0.000000000000000000e+00
1.909401259541306572e+01,4.177438167820191950e+01,4.341349293178110358e+00,0.000000000000000000e+00
1.789936664987684978e+01,4.397962613749108129e+01,3.468885030484283760e+00,0.000000000000000000e+00
2.002548054289194823e+01,4.156830946910832125e+01,3.620121252798136791e+00,0.000000000000000000e+00
2.066172069488485974e+01,4.032834833802970564e+01,4.898115370121965739e+00,0.000000000000000000e+00
1.874147067653296261e+01,4.258460516837407539e+01,3.367078047641204108e+00,0.000000000000000000e+00
2.072706212588579788e+01,4.163164247528180084e+01,4.867289877366582473e+00,0.000000000000000000e+00
1.888311958287276937e+01,4.090150049772297791e+01,3.865083207788625685e+00,0.000000000000000000e+00
2.054801898115000824e+01,4.179683087506865036e+01,3.243465715051195186e+00,0.000000000000000000e+00
1.898279348992937798e+01,4.172640855807050997e+01,2.499349731966932886e+00,0.000000000000000000e+00
1.886018805684804533e+01,3.984594160740381596e+01,1.839804637519975250e+00,0.000000000000000000e+00
2.002154363288427064e+01,4.051090480906155733e+01,1.814396701457896555e+00,0.000000000000000000e+00
2.077892183481512944e+01,4.165274805070718855e+01,3.154662003856908203e+00,0.000000000000000000e+00
2.137126946740304589e+01,4.071886180748463602e+01,3.242363835215195333e+00,0.000000000000000000e+00
1.802125322204862812e+01,4.257174072064934478e+01,3.459237492485822685e+00,0.000000000000000000e+00
1.980030030406675223e+01,4.045599402250934418e+01,5.476139734116085123e+00,0.000000000000000000e+00
1.815034073715198204e+01,4.208570284166558650e+01,4.909020890090489253e+00,0.000000000000000000e+00
1.868670601340529913e+01,4.108469131757807702e+01,2.455280145616904441e+00,0.000000000000000000e+00
1.859075470219524462e+01,3.978150407703861191e+01,4.064047373818473474e+00,0.000000000000000000e+00
2.025990194698848512e+01,3.989548767769498028e+01,4.450270910184543460e+00,0.000000000000000000e+00
2.012809143026536418e+01,3.928854400384739165e+01,4.594605454915277498e+00,0.000000000000000000e+00
2.063618676303585886e+01,4.097972953810504748e+01,4.765152559687507505e+00,0.000000000000000000e+00
1.946504260553519572e+01,4.049723236149834094e+01,3.401689056785039966e+00,0.000000000000000000e+00
1.811050366771252484e+01,4.064659047803995406e+01,2.949856354512374157e+00,0.000000000000000000e+00
2.087569811810083920e+01,4.128014118813081268e+01,4.421197585136614983e+00,0.000000000000000000e+00
1.758730166232784597e+01,3.946881037138653880e+01,3.172541643155270652e+00,0.000000000000000000e+00
2.004621275630307409e+01,4.182395175590431080e+01,2.161588389034927005e+00,0.000000000000000000e+00
1.981640365493080225e+01,4.247084956171676851e+01,3.716707697927322140e+00,0.000000000000000000e+00
1.911055295107708929e+01,4.075897947012541067e+01,2.096324725122141075e+00,0.000000000000000000e+00
1.900834432470771773e+01,4.117285294485542124e+01,3.384829261306343540e+00,0.000000000000000000e+00
1.910198048911175661e+01,3.780009489710482029e+01,3.810774476042808168e+00,0.000000000000000000e+00
1.995095320970649411e+01,4.112950732683098209e+01,3.188932212695394508e+00,0.000000000000000000e+00
1.899684220495077724e+01,4.096706429512085634e+01,2.069033176647788075e+00,0.000000000000000000e+00
1.917256662202377271e+01,4.034577287000185208e+01,2.383074568073090038e+00,0.000000000000000000e+00
1.801299424963669438e+01,4.248300182468057073e+01,1.468932282848917970e+00,0.000000000000000000e+00
1.984083854378770440e+01,3.949570128827051718e+01,3.437993128590777658e+00,0.000000000000000000e+00
2.004153198892567644e+01,4.086254405653096455e+01,5.012595154277648568e+00,0.000000000000000000e+00
2.057537715778858711e+01,4.141464381568863473e+01,5.274461610916278076e+00,0.000000000000000000e+00
2.006047487602489809e+01,3.976501674507726136e+01,3.132876361483571515e+00,0.000000000000000000e+00
2.040442297757709511e+01,4.026640530009719043e+01,3.166422874478839411e+00,0.000000000000000000e+00
1.875658781337487824e+01,4.294311720104624897e+01,4.395814132423681464e+00,0.000000000000000000e+00
2.051580725546920192e+01,4.044876634167445673e+01,1.624006508033051466e+00,0.000000000000000000e+00
1.878549094598212932e+01,3.987699731348507015e+01,3.597668724647133942e+00,0.000000000000000000e+00
2.053163271604713103e+01,3.956909128770096373e+01,5.341780082185529466e+00,0.000000000000000000e+00
1.918551760546491280e+01,4.028778264650376428e+01,5.437077937887239365e+00,0.000000000000000000e+00
1.871996680073803887e+01,4.121887611594112144e+01,5.202085415081967312e+00,0.000000000000000000e+00
1.905777817786281858e+01,4.070147689546895720e+01,4.008765777696273958e+00,0.000000000000000000e+00
2.108736941729984338e+01,4.167544478993337975e+01,3.208475538590509935e+00,0.000000000000000000e+00
2.003199211153948411e+01,4.336287427979765141e+01,4.392016151909396093e+00,0.000000000000000000e+00
1.917538625439942379e+01,3.970969344831128467e+01,3.827637494950271169e+00,0.000000000000000000e+00
2.038109459546036462e+01,3.863705589334016111e+01,5.062489619307754651e+00,0.000000000000000000e+00
